image_id,PDBid,image,Label_D1,Label_N2,Label_S2,Model2,time
32659,25075,M0776_S00761_W1_F0_1080.jpg,"NA",2pn,"NA",2pn,1080
32660,25075,M0776_S00761_W1_F0_1100.jpg,"NA",2pn,"NA",2pn,1100
32661,25075,M0776_S00761_W1_F0_1120.jpg,"NA",2pn,"NA",2pn,1120
32662,25075,M0776_S00761_W1_F0_1140.jpg,"NA",2pn,"NA",2pn,1140
32663,25075,M0776_S00761_W1_F0_1160.jpg,"NA",2pn,"NA",2pn,1160
32664,25075,M0776_S00761_W1_F0_1182.jpg,"NA",2pn,"NA",2pn,1182
32665,25075,M0776_S00761_W1_F0_1202.jpg,"NA",2pn,"NA",2pn,1202
32666,25075,M0776_S00761_W1_F0_1222.jpg,"NA",2pn,"NA",2pn,1222
32667,25075,M0776_S00761_W1_F0_1242.jpg,"NA",2pn,"NA",2pn,1242
32668,25075,M0776_S00761_W1_F0_1262.jpg,"NA",2pn,"NA",2pn,1262
32669,25075,M0776_S00761_W1_F0_1282.jpg,"NA",2pn,"NA",2pn,1282
32670,25075,M0776_S00761_W1_F0_1304.jpg,"NA",2pn,"NA",2pn,1304
32671,25075,M0776_S00761_W1_F0_1324.jpg,"NA",2pn,"NA",2pn,1324
32672,25075,M0776_S00761_W1_F0_1344.jpg,"NA",Syngamy,"NA",Syngamy,1344
32673,25075,M0776_S00761_W1_F0_1366.jpg,"NA",Syngamy,"NA",Syngamy,1366
32674,25075,M0776_S00761_W1_F0_1386.jpg,"NA",Syngamy,"NA",Syngamy,1386
32675,25075,M0776_S00761_W1_F0_1406.jpg,"NA",Syngamy,"NA",Syngamy,1406
32676,25075,M0776_S00761_W1_F0_1426.jpg,"NA",Syngamy,"NA",Syngamy,1426
32677,25075,M0776_S00761_W1_F0_1446.jpg,"NA",Syngamy,"NA",Syngamy,1446
32678,25075,M0776_S00761_W1_F0_1466.jpg,"NA",Syngamy,"NA",Syngamy,1466
32679,25075,M0776_S00761_W1_F0_1486.jpg,"NA",Syngamy,"NA",Syngamy,1486
32680,25075,M0776_S00761_W1_F0_1507.jpg,"NA",2 Cell,"NA",2 Cell,1507
32681,25075,M0776_S00761_W1_F0_1527.jpg,"NA",2 Cell,"NA",2 Cell,1527
32682,25075,M0776_S00761_W1_F0_1547.jpg,"NA",2 Cell,"NA",2 Cell,1547
32683,25075,M0776_S00761_W1_F0_1567.jpg,"NA",2 Cell,"NA",2 Cell,1567
32684,25075,M0776_S00761_W1_F0_1587.jpg,"NA",2 Cell,"NA",2 Cell,1587
32685,25075,M0776_S00761_W1_F0_1607.jpg,"NA",2 Cell,"NA",2 Cell,1607
32686,25075,M0776_S00761_W1_F0_1627.jpg,"NA",2 Cell,"NA",2 Cell,1627
32687,17846,M776_S0087_W2_F0_7036.jpg,Empty,Empty,Empty,Empty,7036
32688,17846,M776_S0087_W2_F0_7059.jpg,Empty,Empty,Empty,Empty,7059
32689,17846,M776_S0087_W2_F0_7079.jpg,"NA",Empty,"NA",Empty,7079
32690,17846,M776_S0087_W2_F0_7099.jpg,"NA",Empty,"NA",Empty,7099
32691,17846,M776_S0087_W2_F0_7119.jpg,"NA",Empty,"NA",Empty,7119
32692,17846,M776_S0087_W2_F0_7139.jpg,"NA",Empty,"NA",Empty,7139
32693,17846,M776_S0087_W2_F0_7160.jpg,"NA",Empty,"NA",Empty,7160
32694,17846,M776_S0087_W2_F0_7180.jpg,"NA",Empty,"NA",Empty,7180
32695,17846,M776_S0087_W2_F0_7200.jpg,"NA",Empty,"NA",Empty,7200
32696,17846,M776_S0087_W2_F0_7220.jpg,"NA",Empty,"NA",Empty,7220
32697,17846,M776_S0087_W2_F0_7240.jpg,"NA",Empty,"NA",Empty,7240
32698,17846,M776_S0087_W2_F0_7260.jpg,"NA",Empty,"NA",Empty,7260
32699,17846,M776_S0087_W2_F0_7280.jpg,"NA",Empty,"NA",Empty,7280
32700,17846,M776_S0087_W2_F0_7300.jpg,"NA",Empty,"NA",Empty,7300
32701,17846,M776_S0087_W2_F0_7320.jpg,"NA",Empty,"NA",Empty,7320
32702,17846,M776_S0087_W2_F0_7340.jpg,"NA",Empty,"NA",Empty,7340
32703,17846,M776_S0087_W2_F0_7360.jpg,"NA",Empty,"NA",Empty,7360
32704,17846,M776_S0087_W2_F0_7380.jpg,"NA",Empty,"NA",Empty,7380
32705,17846,M776_S0087_W2_F0_7400.jpg,"NA",Empty,"NA",Empty,7400
32706,17846,M776_S0087_W2_F0_7430.jpg,"NA",Empty,"NA",Empty,7430
32707,17846,M776_S0087_W2_F0_7450.jpg,"NA",Empty,"NA",Empty,7450
32708,17846,M776_S0087_W2_F0_7470.jpg,"NA",Empty,"NA",Empty,7470
32709,17846,M776_S0087_W2_F0_7490.jpg,"NA",Empty,"NA",Empty,7490
32710,17846,M776_S0087_W2_F0_7520.jpg,"NA",Empty,"NA",Empty,7520
32711,17846,M776_S0087_W2_F0_7540.jpg,"NA",Empty,"NA",Empty,7540
32712,17846,M776_S0087_W2_F0_7560.jpg,"NA",Empty,"NA",Empty,7560
32713,17846,M776_S0087_W2_F0_7590.jpg,"NA",Empty,"NA",Empty,7590
32714,17846,M776_S0087_W2_F0_7610.jpg,"NA",Empty,"NA",Empty,7610
32715,17846,M776_S0087_W2_F0_7630.jpg,"NA",Empty,"NA",Empty,7630
32716,17846,M776_S0087_W2_F0_7650.jpg,"NA",Empty,"NA",Empty,7650
32717,17846,M776_S0087_W2_F0_7670.jpg,"NA",Empty,"NA",Empty,7670
32718,17846,M776_S0087_W2_F0_7690.jpg,"NA",Empty,"NA",Empty,7690
32719,17846,M776_S0087_W2_F0_7710.jpg,"NA",Empty,"NA",Empty,7710
32720,17846,M776_S0087_W2_F0_7730.jpg,"NA",Empty,"NA",Empty,7730
32721,17846,M776_S0087_W2_F0_7750.jpg,"NA",Empty,"NA",Empty,7750
32722,17846,M776_S0087_W2_F0_7770.jpg,"NA",Empty,"NA",Empty,7770
32723,17846,M776_S0087_W2_F0_7790.jpg,"NA",Empty,"NA",Empty,7790
32724,17846,M776_S0087_W2_F0_7810.jpg,"NA",Empty,"NA",Empty,7810
32725,17846,M776_S0087_W2_F0_7830.jpg,"NA",Empty,"NA",Empty,7830
32726,17846,M776_S0087_W2_F0_7850.jpg,"NA",Empty,"NA",Empty,7850
32727,17846,M776_S0087_W2_F0_7870.jpg,"NA",Empty,"NA",Empty,7870
32728,17846,M776_S0087_W2_F0_7890.jpg,"NA",Empty,"NA",Empty,7890
32729,17846,M776_S0087_W2_F0_7910.jpg,"NA",Empty,"NA",Empty,7910
32730,17846,M776_S0087_W2_F0_7930.jpg,"NA",Empty,"NA",Empty,7930
32731,17846,M776_S0087_W2_F0_7950.jpg,"NA",Empty,"NA",Empty,7950
32732,17846,M776_S0087_W2_F0_7970.jpg,"NA",Empty,"NA",Empty,7970
32733,17846,M776_S0087_W2_F0_7990.jpg,"NA",Empty,"NA",Empty,7990
32734,17846,M776_S0087_W2_F0_8010.jpg,"NA",Empty,"NA",Empty,8010
32735,17846,M776_S0087_W2_F0_8040.jpg,"NA",Empty,"NA",Empty,8040
32736,17846,M776_S0087_W2_F0_8060.jpg,"NA",Empty,"NA",Empty,8060
32737,17846,M776_S0087_W2_F0_8080.jpg,"NA",Empty,"NA",Empty,8080
32738,17846,M776_S0087_W2_F0_8110.jpg,"NA",Empty,"NA",Empty,8110
32739,17846,M776_S0087_W2_F0_8130.jpg,"NA",Empty,"NA",Empty,8130
32740,17846,M776_S0087_W2_F0_8150.jpg,"NA",Empty,"NA",Empty,8150
32741,17846,M776_S0087_W2_F0_8170.jpg,"NA",Empty,"NA",Empty,8170
32742,17846,M776_S0087_W2_F0_8190.jpg,"NA",Empty,"NA",Empty,8190
32743,17846,M776_S0087_W2_F0_8220.jpg,"NA",Empty,"NA",Empty,8220
32744,17846,M776_S0087_W2_F0_8240.jpg,"NA",Empty,"NA",Empty,8240
32745,17846,M776_S0087_W2_F0_8260.jpg,"NA",Empty,"NA",Empty,8260
32746,17846,M776_S0087_W2_F0_8281.jpg,"NA",Empty,"NA",Empty,8281
32747,17846,M776_S0087_W2_F0_8303.jpg,"NA",Empty,"NA",Empty,8303
32748,17846,M776_S0087_W2_F0_8330.jpg,"NA",Empty,"NA",Empty,8330
32749,17846,M776_S0087_W2_F0_8350.jpg,"NA",Empty,"NA",Empty,8350
32750,17846,M776_S0087_W2_F0_8370.jpg,"NA",Empty,"NA",Empty,8370
32751,17846,M776_S0087_W2_F0_8390.jpg,"NA",Empty,"NA",Empty,8390
32752,17846,M776_S0087_W2_F0_8410.jpg,"NA",Empty,"NA",Empty,8410
32753,17846,M776_S0087_W2_F0_8430.jpg,"NA",Empty,"NA",Empty,8430
32754,17846,M776_S0087_W2_F0_8451.jpg,"NA",Empty,"NA",Empty,8451
32755,17846,M776_S0087_W2_F0_8471.jpg,"NA",Empty,"NA",Empty,8471
32756,17846,M776_S0087_W2_F0_8491.jpg,"NA",Empty,"NA",Empty,8491
32757,17846,M776_S0087_W2_F0_8511.jpg,"NA",Empty,"NA",Empty,8511
32758,17846,M776_S0087_W2_F0_8531.jpg,"NA",Empty,"NA",Empty,8531
32759,17846,M776_S0087_W2_F0_8551.jpg,"NA",Empty,"NA",Empty,8551
32760,17846,M776_S0087_W2_F0_8571.jpg,"NA",Empty,"NA",Empty,8571
32761,17846,M776_S0087_W2_F0_8601.jpg,"NA",Empty,"NA",Empty,8601
32762,25075,M0776_S00761_W1_F0_1657.jpg,"NA",2 Cell,"NA",2 Cell,1657
32763,25075,M0776_S00761_W1_F0_1677.jpg,"NA",2 Cell,"NA",2 Cell,1677
32764,25075,M0776_S00761_W1_F0_1697.jpg,"NA",2 Cell,"NA",2 Cell,1697
32765,25075,M0776_S00761_W1_F0_1717.jpg,"NA",2 Cell,"NA",2 Cell,1717
32766,25075,M0776_S00761_W1_F0_1737.jpg,"NA",2 Cell,"NA",2 Cell,1737
32767,25075,M0776_S00761_W1_F0_1757.jpg,"NA",2 Cell,"NA",2 Cell,1757
32768,25075,M0776_S00761_W1_F0_1777.jpg,"NA",2 Cell,"NA",2 Cell,1777
32769,25075,M0776_S00761_W1_F0_1797.jpg,"NA",2 Cell,"NA",2 Cell,1797
32770,25075,M0776_S00761_W1_F0_1817.jpg,"NA",2 Cell,"NA",2 Cell,1817
32771,25075,M0776_S00761_W1_F0_1837.jpg,"NA",2 Cell,"NA",2 Cell,1837
32772,25075,M0776_S00761_W1_F0_1867.jpg,"NA",2 Cell,"NA",2 Cell,1867
32773,25075,M0776_S00761_W1_F0_1887.jpg,"NA",2 Cell,"NA",2 Cell,1887
32774,25075,M0776_S00761_W1_F0_1907.jpg,"NA",2 Cell,"NA",2 Cell,1907
32775,25075,M0776_S00761_W1_F0_1927.jpg,"NA",2 Cell,"NA",2 Cell,1927
32776,25075,M0776_S00761_W1_F0_1947.jpg,"NA",2 Cell,"NA",2 Cell,1947
32777,25075,M0776_S00761_W1_F0_1967.jpg,"NA",2 Cell,"NA",2 Cell,1967
32778,25075,M0776_S00761_W1_F0_1987.jpg,"NA",2 Cell,"NA",2 Cell,1987
32779,25075,M0776_S00761_W1_F0_2007.jpg,"NA",2 Cell,"NA",2 Cell,2007
32780,25075,M0776_S00761_W1_F0_2027.jpg,"NA",2 Cell,"NA",2 Cell,2027
32781,25075,M0776_S00761_W1_F0_2047.jpg,"NA",2 Cell,"NA",2 Cell,2047
32782,25075,M0776_S00761_W1_F0_2067.jpg,"NA",2 Cell,"NA",2 Cell,2067
32783,25075,M0776_S00761_W1_F0_2087.jpg,"NA",2 Cell,"NA",2 Cell,2087
32784,25075,M0776_S00761_W1_F0_2107.jpg,"NA",2 Cell,"NA",2 Cell,2107
32785,25075,M0776_S00761_W1_F0_2127.jpg,"NA",2 Cell,"NA",2 Cell,2127
32786,25075,M0776_S00761_W1_F0_2147.jpg,"NA",2 Cell,"NA",2 Cell,2147
32787,25075,M0776_S00761_W1_F0_2167.jpg,"NA",2 Cell,"NA",2 Cell,2167
32788,25075,M0776_S00761_W1_F0_2187.jpg,"NA",2 Cell,"NA",2 Cell,2187
32789,25075,M0776_S00761_W1_F0_2207.jpg,"NA",2 Cell,"NA",2 Cell,2207
32790,25075,M0776_S00761_W1_F0_2227.jpg,"NA",2 Cell,"NA",2 Cell,2227
32791,25075,M0776_S00761_W1_F0_2247.jpg,"NA",2 Cell,"NA",2 Cell,2247
32792,25075,M0776_S00761_W1_F0_2267.jpg,"NA",2 Cell,"NA",2 Cell,2267
32793,25075,M0776_S00761_W1_F0_2287.jpg,"NA",2 Cell,"NA",2 Cell,2287
32794,25075,M0776_S00761_W1_F0_2307.jpg,"NA",2 Cell,"NA",2 Cell,2307
32795,25075,M0776_S00761_W1_F0_2327.jpg,"NA",3 Cell,"NA",3 Cell,2327
32796,25075,M0776_S00761_W1_F0_2347.jpg,"NA",3 Cell,"NA",3 Cell,2347
32797,25075,M0776_S00761_W1_F0_2367.jpg,"NA",3 Cell,"NA",3 Cell,2367
32798,25075,M0776_S00761_W1_F0_2387.jpg,"NA",3 Cell,"NA",3 Cell,2387
32799,25075,M0776_S00761_W1_F0_2407.jpg,"NA",3 Cell,"NA",3 Cell,2407
32800,25075,M0776_S00761_W1_F0_2427.jpg,"NA",4 Cell,"NA",4 Cell,2427
32801,25075,M0776_S00761_W1_F0_2447.jpg,"NA",4 Cell,"NA",4 Cell,2447
32802,25075,M0776_S00761_W1_F0_2467.jpg,"NA",4 Cell,"NA",4 Cell,2467
32803,25075,M0776_S00761_W1_F0_2487.jpg,"NA",4 Cell,"NA",4 Cell,2487
32804,25075,M0776_S00761_W1_F0_2507.jpg,"NA",4 Cell,"NA",4 Cell,2507
32805,25075,M0776_S00761_W1_F0_2527.jpg,"NA",4 Cell,"NA",4 Cell,2527
32806,25075,M0776_S00761_W1_F0_2547.jpg,"NA",4 Cell,"NA",4 Cell,2547
32807,25075,M0776_S00761_W1_F0_2567.jpg,"NA",4 Cell,"NA",4 Cell,2567
32808,25075,M0776_S00761_W1_F0_2587.jpg,"NA",4 Cell,"NA",4 Cell,2587
32809,25075,M0776_S00761_W1_F0_2607.jpg,"NA",4 Cell,"NA",4 Cell,2607
32810,25075,M0776_S00761_W1_F0_2627.jpg,"NA",4 Cell,"NA",4 Cell,2627
32811,25075,M0776_S00761_W1_F0_2649.jpg,"NA",4 Cell,"NA",4 Cell,2649
32812,25075,M0776_S00761_W1_F0_2679.jpg,"NA",4 Cell,"NA",4 Cell,2679
32813,25075,M0776_S00761_W1_F0_2699.jpg,"NA",4 Cell,"NA",4 Cell,2699
32814,25075,M0776_S00761_W1_F0_2719.jpg,"NA",4 Cell,"NA",4 Cell,2719
32815,25075,M0776_S00761_W1_F0_2739.jpg,"NA",4 Cell,"NA",4 Cell,2739
32816,25075,M0776_S00761_W1_F0_2759.jpg,"NA",4 Cell,"NA",4 Cell,2759
32817,25075,M0776_S00761_W1_F0_2779.jpg,"NA",4 Cell,"NA",4 Cell,2779
32818,25075,M0776_S00761_W1_F0_2799.jpg,"NA",4 Cell,"NA",4 Cell,2799
32819,25075,M0776_S00761_W1_F0_2819.jpg,"NA",4 Cell,"NA",4 Cell,2819
32820,25075,M0776_S00761_W1_F0_2839.jpg,"NA",4 Cell,"NA",4 Cell,2839
32821,25075,M0776_S00761_W1_F0_2859.jpg,"NA",4 Cell,"NA",4 Cell,2859
32822,25075,M0776_S00761_W1_F0_2879.jpg,"NA",4 Cell,"NA",4 Cell,2879
32823,25075,M0776_S00761_W1_F0_2899.jpg,"NA",4 Cell,"NA",4 Cell,2899
32824,25075,M0776_S00761_W1_F0_2919.jpg,"NA",4 Cell,"NA",4 Cell,2919
32825,25075,M0776_S00761_W1_F0_2939.jpg,"NA",4 Cell,"NA",4 Cell,2939
32826,25075,M0776_S00761_W1_F0_2959.jpg,"NA",4 Cell,"NA",4 Cell,2959
32827,25075,M0776_S00761_W1_F0_2979.jpg,"NA",4 Cell,"NA",4 Cell,2979
32828,25075,M0776_S00761_W1_F0_2999.jpg,"NA",4 Cell,"NA",4 Cell,2999
32829,25075,M0776_S00761_W1_F0_3019.jpg,"NA",4 Cell,"NA",4 Cell,3019
32830,25075,M0776_S00761_W1_F0_3039.jpg,"NA",4 Cell,"NA",4 Cell,3039
32831,25075,M0776_S00761_W1_F0_3059.jpg,"NA",4 Cell,"NA",4 Cell,3059
32832,25075,M0776_S00761_W1_F0_3079.jpg,"NA",4 Cell,"NA",4 Cell,3079
32833,25075,M0776_S00761_W1_F0_3099.jpg,"NA",4 Cell,"NA",4 Cell,3099
32834,25075,M0776_S00761_W1_F0_3119.jpg,"NA",4 Cell,"NA",4 Cell,3119
32835,25075,M0776_S00761_W1_F0_3139.jpg,"NA",4 Cell,"NA",4 Cell,3139
32836,25075,M0776_S00761_W1_F0_3159.jpg,"NA",4 Cell,"NA",4 Cell,3159
32837,25075,M0776_S00761_W1_F0_3179.jpg,"NA",4 Cell,"NA",4 Cell,3179
32838,25075,M0776_S00761_W1_F0_3199.jpg,"NA",4 Cell,"NA",4 Cell,3199
32839,25075,M0776_S00761_W1_F0_3219.jpg,"NA",4 Cell,"NA",4 Cell,3219
32840,25075,M0776_S00761_W1_F0_3239.jpg,"NA",4 Cell,"NA",4 Cell,3239
32841,25075,M0776_S00761_W1_F0_3259.jpg,"NA",4 Cell,"NA",4 Cell,3259
32842,25075,M0776_S00761_W1_F0_3279.jpg,"NA",4 Cell,"NA",4 Cell,3279
32843,25075,M0776_S00761_W1_F0_3309.jpg,"NA",4 Cell,"NA",4 Cell,3309
32844,25075,M0776_S00761_W1_F0_3329.jpg,"NA",4 Cell,"NA",4 Cell,3329
32845,25075,M0776_S00761_W1_F0_3349.jpg,"NA",4 Cell,"NA",4 Cell,3349
32846,25075,M0776_S00761_W1_F0_3369.jpg,"NA",4 Cell,"NA",4 Cell,3369
32847,25075,M0776_S00761_W1_F0_3389.jpg,"NA",4 Cell,"NA",4 Cell,3389
32848,25075,M0776_S00761_W1_F0_3409.jpg,"NA",4 Cell,"NA",4 Cell,3409
32849,25075,M0776_S00761_W1_F0_3429.jpg,"NA",4 Cell,"NA",4 Cell,3429
32850,25075,M0776_S00761_W1_F0_3449.jpg,"NA",4 Cell,"NA",4 Cell,3449
32851,25075,M0776_S00761_W1_F0_3469.jpg,"NA",4 Cell,"NA",4 Cell,3469
32852,25075,M0776_S00761_W1_F0_3489.jpg,"NA",4 Cell,"NA",4 Cell,3489
32853,25075,M0776_S00761_W1_F0_3509.jpg,"NA",4 Cell,"NA",4 Cell,3509
32854,25075,M0776_S00761_W1_F0_3529.jpg,"NA",4 Cell,"NA",4 Cell,3529
32855,25075,M0776_S00761_W1_F0_3549.jpg,"NA",4 Cell,"NA",4 Cell,3549
32856,25075,M0776_S00761_W1_F0_3569.jpg,"NA",4 Cell,"NA",4 Cell,3569
32857,25075,M0776_S00761_W1_F0_3599.jpg,"NA",4 Cell,"NA",4 Cell,3599
32858,25075,M0776_S00761_W1_F0_3619.jpg,"NA",4 Cell,"NA",4 Cell,3619
32859,25075,M0776_S00761_W1_F0_3639.jpg,"NA",4 Cell,"NA",4 Cell,3639
32860,25075,M0776_S00761_W1_F0_3659.jpg,"NA",4 Cell,"NA",4 Cell,3659
32861,25075,M0776_S00761_W1_F0_3679.jpg,"NA",4 Cell,"NA",4 Cell,3679
32862,25075,M0776_S00761_W1_F0_3700.jpg,"NA",4 Cell,"NA",4 Cell,3700
32863,25075,M0776_S00761_W1_F0_3720.jpg,"NA",4 Cell,"NA",4 Cell,3720
32864,25075,M0776_S00761_W1_F0_3740.jpg,"NA",4 Cell,"NA",4 Cell,3740
32865,25075,M0776_S00761_W1_F0_3760.jpg,"NA",4 Cell,"NA",4 Cell,3760
32866,25075,M0776_S00761_W1_F0_3780.jpg,"NA",4 Cell,"NA",4 Cell,3780
32867,25075,M0776_S00761_W1_F0_3810.jpg,"NA",4 Cell,"NA",4 Cell,3810
32868,25075,M0776_S00761_W1_F0_3830.jpg,"NA",4 Cell,"NA",4 Cell,3830
32869,25075,M0776_S00761_W1_F0_3850.jpg,"NA",4 Cell,"NA",4 Cell,3850
32870,25075,M0776_S00761_W1_F0_3870.jpg,"NA",4 Cell,"NA",4 Cell,3870
32871,25075,M0776_S00761_W1_F0_3890.jpg,"NA",4 Cell,"NA",4 Cell,3890
32872,25075,M0776_S00761_W1_F0_3910.jpg,"NA",4 Cell,"NA",4 Cell,3910
32873,25075,M0776_S00761_W1_F0_3930.jpg,"NA",4 Cell,"NA",4 Cell,3930
32874,25075,M0776_S00761_W1_F0_3950.jpg,"NA",4 Cell,"NA",4 Cell,3950
32875,25075,M0776_S00761_W1_F0_3970.jpg,"NA",4 Cell,"NA",4 Cell,3970
32876,25075,M0776_S00761_W1_F0_3990.jpg,"NA",4 Cell,"NA",4 Cell,3990
32877,25075,M0776_S00761_W1_F0_4010.jpg,"NA",4 Cell,"NA",4 Cell,4010
32878,25075,M0776_S00761_W1_F0_4030.jpg,"NA",4 Cell,"NA",4 Cell,4030
32879,25075,M0776_S00761_W1_F0_4050.jpg,"NA",4 Cell,"NA",4 Cell,4050
32880,25075,M0776_S00761_W1_F0_4080.jpg,"NA",4 Cell,"NA",4 Cell,4080
32881,25075,M0776_S00761_W1_F0_4100.jpg,"NA",4 Cell,"NA",4 Cell,4100
32882,25075,M0776_S00761_W1_F0_4120.jpg,"NA",4 Cell,"NA",4 Cell,4120
32883,25075,M0776_S00761_W1_F0_4140.jpg,"NA",4 Cell,"NA",4 Cell,4140
32884,25076,M0776_S00761_W2_F0_1040.jpg,"NA",2pn,"NA",2pn,1040
32885,25076,M0776_S00761_W2_F0_1060.jpg,"NA",2pn,"NA",2pn,1060
32886,25076,M0776_S00761_W2_F0_1080.jpg,"NA",2pn,"NA",2pn,1080
32887,25076,M0776_S00761_W2_F0_1100.jpg,"NA",2pn,"NA",2pn,1100
32888,25076,M0776_S00761_W2_F0_1120.jpg,"NA",2pn,"NA",2pn,1120
32889,25076,M0776_S00761_W2_F0_1140.jpg,"NA",2pn,"NA",2pn,1140
32890,25076,M0776_S00761_W2_F0_1160.jpg,"NA",2pn,"NA",2pn,1160
32891,25076,M0776_S00761_W2_F0_1182.jpg,"NA",2pn,"NA",2pn,1182
32892,25076,M0776_S00761_W2_F0_1202.jpg,"NA",2pn,"NA",2pn,1202
32893,25076,M0776_S00761_W2_F0_1222.jpg,"NA",2pn,"NA",2pn,1222
32894,25076,M0776_S00761_W2_F0_1243.jpg,"NA",2pn,"NA",2pn,1243
32895,25076,M0776_S00761_W2_F0_1263.jpg,"NA",2pn,"NA",2pn,1263
32896,25076,M0776_S00761_W2_F0_1283.jpg,"NA",2pn,"NA",2pn,1283
32897,25076,M0776_S00761_W2_F0_1304.jpg,"NA",2pn,"NA",2pn,1304
32898,25076,M0776_S00761_W2_F0_1324.jpg,"NA",2pn,"NA",2pn,1324
32899,25076,M0776_S00761_W2_F0_1344.jpg,"NA",2pn,"NA",2pn,1344
32900,25076,M0776_S00761_W2_F0_1366.jpg,"NA",2pn,"NA",2pn,1366
32901,17847,M776_S0087_W3_F0_3986.jpg,"NA",Compacting 8 cell,"NA",Compacting,3986
32902,17847,M776_S0087_W3_F0_4006.jpg,"NA",Compacting 8 cell,"NA",Compacting,4006
32903,17847,M776_S0087_W3_F0_4026.jpg,"NA",Compacting 8 cell,"NA",Compacting,4026
32904,17847,M776_S0087_W3_F0_4046.jpg,"NA",Compacting 8 cell,"NA",Compacting,4046
32905,17847,M776_S0087_W3_F0_4066.jpg,"NA",Compacting 8 cell,"NA",Compacting,4066
32906,17847,M776_S0087_W3_F0_4086.jpg,"NA",Compacting 8 cell,"NA",Compacting,4086
32907,17847,M776_S0087_W3_F0_4106.jpg,"NA",Compacting 8 cell,"NA",Compacting,4106
32908,17847,M776_S0087_W3_F0_4126.jpg,"NA",Compacting 8 cell,"NA",Compacting,4126
32909,17847,M776_S0087_W3_F0_4146.jpg,"NA",Compacting 8 cell,"NA",Compacting,4146
32910,17847,M776_S0087_W3_F0_4166.jpg,"NA",Compacting 8 cell,"NA",Compacting,4166
32911,17847,M776_S0087_W3_F0_4186.jpg,"NA",Compacting 8 cell,"NA",Compacting,4186
32912,17847,M776_S0087_W3_F0_4206.jpg,"NA",Compacting 8 cell,"NA",Compacting,4206
32913,17847,M776_S0087_W3_F0_4226.jpg,"NA",Compacting 8 cell,"NA",Compacting,4226
32914,17847,M776_S0087_W3_F0_4246.jpg,"NA",Compacting 8 cell,"NA",Compacting,4246
32915,17847,M776_S0087_W3_F0_4266.jpg,"NA",Compacting 8 cell,"NA",Compacting,4266
32916,17847,M776_S0087_W3_F0_4286.jpg,"NA",Compacting 8 cell,"NA",Compacting,4286
32917,17847,M776_S0087_W3_F0_4306.jpg,"NA",Compacting 8 cell,"NA",Compacting,4306
32918,17847,M776_S0087_W3_F0_4326.jpg,"NA",Compacting 8 cell,"NA",Compacting,4326
32919,17847,M776_S0087_W3_F0_4346.jpg,"NA",Compacting 8 cell,"NA",Compacting,4346
32920,17847,M776_S0087_W3_F0_4366.jpg,"NA",Compacting 8 cell,"NA",Compacting,4366
32921,17847,M776_S0087_W3_F0_4386.jpg,"NA",Compacting 8 cell,"NA",Compacting,4386
32922,17847,M776_S0087_W3_F0_4406.jpg,"NA",Compacting 8 cell,"NA",Compacting,4406
32923,17847,M776_S0087_W3_F0_4426.jpg,"NA",Compacting 8 cell,"NA",Compacting,4426
32924,17847,M776_S0087_W3_F0_4446.jpg,"NA",Compacting 8 cell,"NA",Compacting,4446
32925,17847,M776_S0087_W3_F0_4476.jpg,"NA",Compacting 8 cell,"NA",Compacting,4476
32926,17847,M776_S0087_W3_F0_4496.jpg,"NA",Compacting 8 cell,"NA",Compacting,4496
32927,17847,M776_S0087_W3_F0_4516.jpg,"NA",Compacting 8 cell,"NA",Compacting,4516
32928,17847,M776_S0087_W3_F0_4536.jpg,"NA",Compacting 8 cell,"NA",Compacting,4536
32929,17847,M776_S0087_W3_F0_4556.jpg,"NA",Compacting 8 cell,"NA",Compacting,4556
32930,17847,M776_S0087_W3_F0_4576.jpg,"NA",Compacting 8 cell,"NA",Compacting,4576
32931,17847,M776_S0087_W3_F0_4596.jpg,"NA",Compacting 8 cell,"NA",Compacting,4596
32932,17847,M776_S0087_W3_F0_4616.jpg,"NA",Compacting 8 cell,"NA",Compacting,4616
32933,17847,M776_S0087_W3_F0_4636.jpg,"NA",Compacting 8 cell,"NA",Compacting,4636
32934,17847,M776_S0087_W3_F0_4656.jpg,"NA",Compacting 8 cell,"NA",Compacting,4656
32935,17847,M776_S0087_W3_F0_4676.jpg,"NA",Compacting 8 cell,"NA",Compacting,4676
32936,17847,M776_S0087_W3_F0_4696.jpg,"NA",Compacting 8 cell,"NA",Compacting,4696
32937,17847,M776_S0087_W3_F0_4716.jpg,"NA",Compacting 8 cell,"NA",Compacting,4716
32938,17847,M776_S0087_W3_F0_4736.jpg,"NA",Compacting 8 cell,"NA",Compacting,4736
32939,17847,M776_S0087_W3_F0_4756.jpg,"NA",Compacting 8 cell,"NA",Compacting,4756
32940,17847,M776_S0087_W3_F0_4776.jpg,"NA",Compacting 8 cell,"NA",Compacting,4776
32941,17847,M776_S0087_W3_F0_4796.jpg,"NA",Compacting 8 cell,"NA",Compacting,4796
32942,17847,M776_S0087_W3_F0_4816.jpg,"NA",Compacting 8 cell,"NA",Compacting,4816
32943,17847,M776_S0087_W3_F0_4836.jpg,"NA",Compacting 8 cell,"NA",Compacting,4836
32944,17847,M776_S0087_W3_F0_4856.jpg,"NA",Compacting 8 cell,"NA",Compacting,4856
32945,17847,M776_S0087_W3_F0_4876.jpg,"NA",Compacting 8 cell,"NA",Compacting,4876
